1.059801742694772120e+00
2.131567492198997160e-01
8.096858477888739802e-01
7.894400437370954204e-01
1.512786427001009848e+00
1.795601013464543372e-01
5.560040050394562394e-01
1.442879296432244551e-01
4.098338630730322674e-01
3.795597413904872042e-01
1.301318661005457233e-01
3.877170550968268570e-01
4.353230026922375040e-01
6.274079069383105001e-01
7.635665044066694551e-02
7.799805149479587252e-01
1.055422783082461624e+00
8.837314295070767267e-01
2.508054127283182999e-01
1.455707036253532927e-01
8.733538099677572442e-01
6.334724820039372428e-01
5.132613600803178633e-01
7.372616873407557003e-01
7.206566727119770865e-01
1.303491831531384593e+00
8.553061721824144203e-02
1.349896001075109320e+00
6.079444215640172899e-02
4.586630850246444790e-01
5.014879824335212177e-01
5.194807674698614930e-01
2.377701806047296529e-01
1.797725424838357178e+00
1.677562056448164973e-01
3.179208696279250401e-01
3.797634765863733830e-01
5.835062213828363653e-01
7.527548664187168059e-01
7.991172796017603774e-01
1.163133114685649672e-01
6.802040917764616834e-01
9.216295172017189286e-01
2.700474710914120835e-01
6.887983028130869601e-01
4.249236969737503755e-01
5.956347780390158775e-01
4.645118632402773784e-01
1.630758911608576334e-01
1.004196669233788503e-01
2.521593363334337923e-01
2.672190629392902639e-01
5.579430385908610290e-01
8.533323260662699639e-01
3.576889242490625676e-01
7.623705201783537166e-01
2.000203305348846328e-01
4.078047149072697164e-01
1.727956169115451690e+00
6.466619513926462615e-01
9.770446604611197072e-01
8.160947755686912553e-01
1.250827866793801646e-01
3.408509263178906012e-01
4.201077948717214516e-01
9.262420660979969744e-01
1.322408690718720747e-01
3.422488381673208235e-01
1.438166033187483484e-01
8.566860124513729913e-01
7.297261461398799609e-01
4.024307268698784634e-01
5.816430116809020445e-01
3.262045454003456579e-01
1.524416596692895198e-01
1.182242813923423952e-01
1.748647940265140865e-01
5.097277302979424246e-02
3.462195809188828299e-01
1.521116677690041996e+00
2.016896610652880284e+00
1.459284483954007561e+00
7.324327488418105325e-01
1.253381111950154780e+00
2.620101658697348013e-01
5.440293737142194025e-02
3.712486977151681633e-01
1.425225651641518265e+00
6.721054624663552746e-01
2.543485966215653926e-01
7.308177955508353696e-01
1.575184140489381823e-01
2.865024424154839489e-01
1.534748688207258516e+00
3.028284543110881244e-01
5.990518621009159883e-01
8.049272196142059910e-01
3.822361441462244769e-01
2.823031622533443974e-01
1.203328440756889384e+00
6.478260814930931755e-01
4.595901164402938499e-01
4.830117944966847571e-02
5.561139215007617764e-01
6.417368396973711642e-01
2.026035189954037974e-01
1.389782080241064088e+00
1.002686162423925165e+00
3.930076823011799392e-01
4.705781231009161791e-01
5.154709430245590918e-01
3.425483266706734198e-01
8.754687843337849440e-01
4.650253277113749473e-01
1.791225464448244487e-01
2.249802040477928700e-01
4.658567833270112479e-01
5.116209049915447782e-01
3.281214328583120232e-01
3.566148650032114342e-01
1.448781755496301837e+00
1.410820981656891515e+00
8.285712178383233262e-01
1.570395871686549316e-01
4.761707834580494181e-01
6.275073231908864235e-01
4.486077378467773769e-01
3.716795821025103419e-01
4.472552797355204279e-01
7.538261300140153276e-01
7.348799529322931345e-01
4.690259099410734600e-01
1.595491689297798277e-01
2.924294483839067205e-01
6.183552528062751241e-01
8.731386322540829470e-01
3.155604050768316404e-01
4.367155504158856116e-01
4.245107453621129734e-01
